locus,oldLocus,gene,description,logFC,qvalue
VC_RS01350,VC0277; VC_0277,zntR,Zn(2+)-responsive transcriptional regulator,0.011629809648532,0.966040299118285
VC_RS01355,VC0278; VC_0278,cadC,lysine decarboxylation/transport transcriptional activator CadC,1.62243367550498,8.47085687495363e-06
VC_RS01360,VC0280; VC_0280,cadB,cadaverine/lysine antiporter,3.804131652253,0.000362525313279
VC_RS01365,VC0281; VC_0281,,lysine decarboxylase CadA,5.98470653381845,1.24256628126204e-06
VC_RS01370,VC0282; VC_0282,,methyl-accepting chemotaxis protein,-2.09278438756952,3.58541080064647e-05
VC_RS01375,VC0283; VC_0283,,PepSY-associated TM helix domain-containing protein,-2.37525040471889,0.0006989042644979
VC_RS01380,VC0284; VC_0284,,TonB-dependent receptor,-2.62612705609036,3.1764130362114103e-09
VC_RS01385,VC0285; VC_0285,,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,0.102555425381924,0.854711920678772
VC_RS01390,VC0286; VC_0286,,GntP family permease,-0.768013629983352,0.0045001309137583
VC_RS01395,VC0287; VC_0287,,gluconokinase,-0.283405910081648,0.404273773186749
VC_RS01400,VC0288; VC_0288,edd,phosphogluconate dehydratase,0.0223671063149519,0.945408310485788
VC_RS01405,VC0289; VC_0289,,LacI family DNA-binding transcriptional regulator,-1.57633281476512,5.06621915901743e-07
VC_RS01410,VC0290; VC_0290,fis,DNA-binding transcriptional regulator Fis,-2.48502696865515,1.18193545117375e-06
VC_RS01415,VC0291; VC_0291,dusB,tRNA dihydrouridine synthase DusB,-0.560111316964557,0.0068506123741442
VC_RS01420,VC0293; VC_0293,prmA,50S ribosomal protein L11 methyltransferase,-0.389590805247698,0.0239275404611028
VC_RS01425,VC0295; VC_0295,accC,acetyl-CoA carboxylase biotin carboxylase subunit,-0.351083372354453,0.098983984787557
VC_RS01430,VC0296; VC_0296,accB,acetyl-CoA carboxylase biotin carboxyl carrier protein,-0.624376597865858,0.0037759695201557
VC_RS01435,VC0297; VC_0297,aroQ,type II 3-dehydroquinate dehydratase,-1.03860631956623,0.0001504092897276
VC_RS01440,VC0298; VC_0298,acs,acetate--CoA ligase,2.88957809068421,6.07169278224454e-07
VC_RS01445,VC0299; VC_0299,,3'-5' exonuclease,1.06907472218638,0.0131651562856885
VC_RS01450,VC0300; VC_0300,,CBS domain-containing protein,2.53417784560587,2.51935109141123e-06
VC_RS01455,VC0302; VC_0302,,3-phenylpropionate MFS transporter,-1.54095046700695,1.85087708361906e-07
VC_RS01460,VC0303; VC_0303,,hybrid sensor histidine kinase/response regulator,-0.70537733604156,0.018964871654614
VC_RS01465,VC0304; VC_0304,gppA,"guanosine-5'-triphosphate,3'-diphosphate diphosphatase",-0.104269411037591,0.798431646617533
VC_RS01470,VC0305; VC_0305,rhlB,ATP-dependent RNA helicase RhlB,-0.0211477684670662,0.929890422600784
VC_RS01475,VC0306; VC_0306,trxA,thioredoxin TrxA,-2.27372148824618,7.3698885472994e-09
VC_RS01480,VC0307; VC_0307,rho,transcription termination factor Rho,0.119599490979019,0.567865503894836
VC_RS01485,VC0308; VC_0308,,hypothetical protein,-1.45456967878161,1.38919646587208e-05
VC_RS01490,VC0309; VC_0309,ubiD,4-hydroxy-3-polyprenylbenzoate decarboxylase,-0.926205628612585,0.0011297756973713
VC_RS01495,VC0311; VC_0311,,2Fe-2S iron-sulfur cluster-binding protein,-0.170857633041408,0.39822388167102
VC_RS01500,VC0312; VC_0312,fre,NAD(P)H-flavin reductase,-0.616750815539421,0.0016802664452286
VC_RS01535,VC0315; VC_0315,pssA,CDP-diacylglycerol--serine O-phosphatidyltransferase,-0.473120731610209,0.0206353777654494
VC_RS01540,VC0317; VC_0317,,GNAT family N-acetyltransferase,-1.13092321191664,0.00029660672518
VC_RS01545,VC0318; VC_0318,murB,UDP-N-acetylmuramate dehydrogenase,0.847429113952474,0.0325320792160264
VC_RS01550,VC0319; VC_0319,birA,bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA,1.48586905808895,6.64150905672907e-06
VC_RS01555,VC0320; VC_0320,coaA,type I pantothenate kinase,-1.45437969403148,1.51002170910316e-05
VC_RS01580,VC0321; VC_0321,tuf,elongation factor Tu,-0.984707951523349,0.0002002416678628
VC_RS01585,VC0322; VC_0322,secE,preprotein translocase subunit SecE,-0.124515462807172,0.385240433270046
VC_RS01590,VC0323; VC_0323,nusG,transcription termination/antitermination protein NusG,-0.0393172567239715,0.787606290289859
VC_RS01595,VC0324; VC_0324,rplK,50S ribosomal protein L11,-0.658379283378282,0.0014038965190286
VC_RS01600,VC0325; VC_0325,rplA,50S ribosomal protein L1,-0.458664563676372,0.0070748634411929
VC_RS01605,VC0326; VC_0326,rplJ,50S ribosomal protein L10,-1.33234199422828,5.92017682734068e-06
VC_RS01610,VC0327; VC_0327,rplL,50S ribosomal protein L7/L12,-1.08478061749417,5.52209169363128e-05
VC_RS01615,VC0328; VC_0328,rpoB,DNA-directed RNA polymerase subunit beta,0.251282074922616,0.178406913150038
VC_RS01620,VC0329; VC_0329,rpoC,DNA-directed RNA polymerase subunit beta',0.292617371532093,0.0686773043278084
VC_RS01625,VC0330; VC_0330,,Rsd/AlgQ family anti-sigma factor,-1.36340643244286,2.85484477896771e-05
VC_RS01630,VC0331; VC_0331,nudC,NAD(+) diphosphatase,0.332656443987143,0.046195356905117
VC_RS01635,VC0332; VC_0332,hemE,uroporphyrinogen decarboxylase,-0.0660371014192902,0.868283698331646
VC_RS01640,VC0333; VC_0333,,TetR/AcrR family transcriptional regulator,0.0321650343512331,0.850018725302324
VC_RS01645,VC0334; VC_0334,,hypothetical protein,1.44687284047895,2.21117866808702e-06
VC_RS01650,VC0335; VC_0335,,murein hydrolase activator EnvC family protein,-0.0269326659149027,0.847870177306553
VC_RS01655,VC0336; VC_0336,gpmM,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",1.17452324463864,3.54911555683791e-05
VC_RS01660,VC0337; VC_0337,,DMT family transporter,-2.58048586761101,2.15993178857397e-07
VC_RS01665,VC0338; VC_0338,,SLC13 family permease,-0.606964439995269,0.0273890942313908
VC_RS01670,VC0339; VC_0339,asd,archaetidylserine decarboxylase,-1.23368547605395,3.15370725577684e-06
VC_RS01675,VC0340; VC_0340,rsgA,small ribosomal subunit biogenesis GTPase RsgA,0.395564724853123,0.0229703784474545
VC_RS01680,VC0341; VC_0341,orn,oligoribonuclease,-0.770174814036466,0.0014810601345479
VC_RS01725,VC0342; VC_0342,queG,tRNA epoxyqueuosine(34) reductase QueG,-1.31777653149169,4.66544335311612e-06
VC_RS01730,VC0343; VC_0343,tsaE,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,-0.428620367006109,0.0308022395468329
VC_RS01735,VC0344; VC_0344,,N-acetylmuramoyl-L-alanine amidase,0.483687812333062,0.006413697755338
VC_RS01740,VC0345; VC_0345,mutL,DNA mismatch repair endonuclease MutL,1.13808056545601,1.25037608836602e-05
VC_RS01745,VC0346; VC_0346,miaA,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,0.39775071338459,0.0201382450140096
VC_RS01750,VC0347; VC_0347,hfq,RNA chaperone Hfq,-1.11966389434261,3.72252238035307e-05
VC_RS01755,VC0348; VC_0348,hflX,ribosome rescue GTPase HflX,0.0461707628731657,0.843226069575358
VC_RS01760,VC0349; VC_0349,hflK,FtsH protease activity modulator HflK,-0.338304176250055,0.206980700069246
VC_RS01765,VC0350; VC_0350,hflC,protease modulator HflC,-0.399850615524309,0.0103670787607097
VC_RS01770,VC0351; VC_0351,,DUF2065 domain-containing protein,-0.105902376305875,0.643360496909287
VC_RS01775,VC0352; VC_0352,,SlyX family protein,-2.07381728601543,3.19656851451421e-07
VC_RS01780,VC0353; VC_0353,,WD40 repeat domain-containing protein,-0.88706834088236,0.0003103623168118
VC_RS01785,VC0354; VC_0354,fkpA,FKBP-type peptidyl-prolyl cis-trans isomerase,1.43042948474594,4.84120779694741e-06
VC_RS01790,VC0355; VC_0355,,helix-turn-helix transcriptional regulator,0.18441910215721,0.525473789637536
VC_RS01795,VC0356; VC_0356,tusD,sulfurtransferase complex subunit TusD,-0.0686558243095789,0.802611935585713
VC_RS01800,VC0357; VC_0357,tusC,sulfurtransferase complex subunit TusC,-0.4033814325909,0.0921478964798825
VC_RS01805,VC0358; VC_0358,tusB,sulfurtransferase complex subunit TusB,-0.736075350706986,0.0031881335495673
VC_RS01810,VC0359; VC_0359,rpsL,30S ribosomal protein S12,-2.47064328444657,1.07401294400901e-07
VC_RS01815,VC0360; VC_0360,rpsG,30S ribosomal protein S7,-1.94143445701331,4.21510498708235e-07
VC_RS01820,VC0361; VC_0361,fusA,elongation factor G,-0.299439939731246,0.0370188597101873
VC_RS01825,VC0362; VC_0362,tuf,elongation factor Tu,-0.525550591971445,0.0102456784674052
VC_RS01830,VC0364; VC_0364,,(2Fe-2S)-binding protein,0.238845621354902,0.525473789637536
VC_RS01835,VC0365; VC_0365,bfr,bacterioferritin,0.798328924856436,0.0014841424266938
VC_RS01840,VC0366; VC_0366,rpsF,30S ribosomal protein S6,-1.62697409338024,8.43456292911795e-06
VC_RS01845,VC0367; VC_0367,priB,primosomal replication protein N,-1.58614880871024,9.65545996870317e-07
VC_RS01850,VC0368; VC_0368,rpsR,30S ribosomal protein S18,-1.55427732579963,5.14185501523092e-06
VC_RS01855,VC0369; VC_0369,rplI,50S ribosomal protein L9,-1.28839633749206,1.24527578214021e-05
VC_RS01860,VC0370; VC_0370,,DUF481 domain-containing protein,1.99615502645586,1.12965806638506e-06
VC_RS01865,VC0371; VC_0371,,replicative DNA helicase,0.94981892904186,0.0001401583372735
VC_RS01870,VC0372; VC_0372,alr,alanine racemase,0.948348495746225,5.049377145803e-05
VC_RS01875,VC0373; VC_0373,,secondary thiamine-phosphate synthase enzyme YjbQ,-1.413670470469,8.43516900792748e-05
VC_RS01880,VC0374; VC_0374,pgi,glucose-6-phosphate isomerase,1.07954216414301,0.0010242402404215
VC_RS01885,VC0376; VC_0376,,MBL fold metallo-hydrolase,-0.751160804643539,0.0441930051750381
VC_RS01890,VC0377; VC_0377,,chemotaxis protein CheX,-0.349614320951603,0.0449935556308334
VC_RS01895,VC0378; VC_0378,zur,zinc uptake transcriptional repressor Zur,-0.792422234225252,0.0003921297486224
VC_RS01900,VC0379; VC_0379,dusA,tRNA dihydrouridine(20/20a) synthase DusA,-0.654623350594425,0.0006525298052806
VC_RS01905,VC0379a,pspG,envelope stress response protein PspG,6.16950809988838,2.5259091315951103e-09
VC_RS01910,VC0381; VC_0381,,TIGR04219 family outer membrane beta-barrel protein,2.72978283375526,7.10750570590181e-07
VC_RS01920,VC0383; VC_0383,,hypothetical protein,3.6457449779877,8.43456292911795e-06
VC_RS01925,VC0384; VC_0384,,assimilatory sulfite reductase (NADPH) flavoprotein subunit,4.59653296394036,9.238778747347633e-09
VC_RS01930,VC0385; VC_0385,cysI,assimilatory sulfite reductase (NADPH) hemoprotein subunit,4.53554211505561,3.72636741039678e-07
VC_RS01935,VC0386; VC_0386,,phosphoadenylyl-sulfate reductase,3.46503500953154,4.12195558547537e-07
VC_RS01970,VC0389; VC_0389,,cation:proton antiporter,-1.54120622354557,8.55065990277036e-07
VC_RS01975,VC0390; VC_0390,metH,methionine synthase,-0.0696673015748534,0.807262043879118
VC_RS01980,VC0391; VC_0391,lysC,lysine-sensitive aspartokinase 3,0.541044342927832,0.0433893892694765
VC_RS01985,VC0392; VC_0392,,pyridoxal-phosphate-dependent aminotransferase family protein,0.158462714594917,0.516050159382402
VC_RS01990,VC0393; VC_0393,,oligosaccharyltransferase,-1.5838459997803,4.34978343813148e-08
VC_RS01995,VC0394; VC_0394,uvrA,excinuclease ABC subunit UvrA,-0.231960516473728,0.172164730719779
VC_RS02000,VC0395; VC_0395,galU,UTP--glucose-1-phosphate uridylyltransferase GalU,-0.592991510962691,0.141003431045145
VC_RS02005,VC0396; VC_0396,,LuxR C-terminal-related transcriptional regulator,-1.03740265112353,0.0003553013093947
VC_RS02010,VC0397; VC_0397,,single-stranded DNA-binding protein,-2.23926303180307,9.61345500365401e-08
VC_RS02015,VC0398; VC_0398,csrD,RNase E specificity factor CsrD,-1.47402992154577,2.38161257741518e-06
VC_RS02020,VC0399; VC_0399,mshI,PilN domain-containing protein,-1.99895315951377,1.99567534635449e-09
VC_RS02025,VC0400; VC_0400,mshJ,type II secretion system protein GspM,-1.67440276757986,6.15013722455853e-07
VC_RS02030,VC0401; VC_0401,mshK,MSHA biogenesis protein MshK,-0.643845047547488,0.0220977793670567
VC_RS02035,VC0402; VC_0402,mshL,pilus (MSHA type) biogenesis protein MshL,-1.0943226203903,6.0530758141619e-06
VC_RS02040,VC0403; VC_0403,mshM,ExeA family protein,-1.36256727113993,5.24962891477581e-07
VC_RS02045,VC0404; VC_0404,mshN,tetratricopeptide repeat protein,-1.12458302379728,0.080431405425223
VC_RS02050,VC0405; VC_0405,mshE,GspE/PulE family protein,-0.914334601152536,2.47468519058826e-05
VC_RS02055,VC0406; VC_0406,mshG,type II secretion system F family protein,-1.15700609064106,1.76742046857224e-05
VC_RS02060,VC0407; VC_0407,mshF,MSHA biogenesis protein MshF,-1.06613507762662,0.0002343203899083
VC_RS02065,VC0408; VC_0408,mshB,prepilin-type N-terminal cleavage/methylation domain-containing protein,-0.903845334366103,0.0086271592826633
VC_RS02070,VC0409; VC_0409,mshA,type II secretion system protein,-2.85242931973797,1.35454153707012e-09
VC_RS02075,VC0410; VC_0410,mshC,pilus assembly FimT family protein,-1.51407727889517,3.06592749314506e-07
VC_RS02080,VC0411; VC_0411,mshD,type II secretion system protein,-1.21040913062066,6.70367491004763e-05
VC_RS02085,VC0412; VC_0412,mshO,PilW family protein,-1.64455121242434,2.73530708040609e-05
VC_RS02090,VC0413; VC_0413,mshP,hypothetical protein,-1.36545940560669,8.53180244909131e-05
VC_RS02095,VC0414; VC_0414,mshQ,DUF6701 domain-containing protein,-2.18366402041057,2.17768050305563e-07
VC_RS02100,VC0415; VC_0415,,rod shape-determining protein,0.932442930848239,2.28618457398968e-05
VC_RS02105,VC0416; VC_0416,mreC,rod shape-determining protein MreC,0.527852979604193,0.0020979318782667
VC_RS02110,VC0417; VC_0417,mreD,rod shape-determining protein MreD,0.11235190712776,0.433097795046285
VC_RS02115,VC0418; VC_0418,,Maf family protein,0.64756473723528,0.002711239754558
VC_RS02120,VC0419; VC_0419,rng,ribonuclease G,1.01491946924087,1.68915601669312e-06
VC_RS02125,VC0420; VC_0420,,YhdP family protein,1.42929751132927,2.7259237707325e-05
VC_RS02130,VC0421; VC_0421,,carbon-nitrogen hydrolase family protein,1.02049212901946,3.37963313695824e-06
VC_RS02135,VC0422; VC_0422,tldD,metalloprotease TldD,1.09830051055655,1.12598117834863e-05
VC_RS02140,VC0423; VC_0423,arcA,arginine deiminase,-0.443040154026387,0.401919966330784
VC_RS02145,VC0424; VC_0424,rraB,ribonuclease E inhibitor RraB,-2.68034653700451,4.17752855925341e-06
VC_RS02150,VC0425; VC_0425,,glycosyl hydrolase 2 galactose-binding domain-containing protein,-0.917646191302814,0.0002735659980106
VC_RS02155,VC0426; VC_0426,,DUF2061 domain-containing protein,2.15905566689709,2.66843198815082e-05
VC_RS02160,VC0428; VC_0428,,universal stress protein,-0.625511191308989,0.0815138084005633
VC_RS02165,VC0429; VC_0429,,TRAP transporter permease,-1.33394255363212,0.0411572824121816
VC_RS02170,VC0430; VC_0430,,TAXI family TRAP transporter solute-binding subunit,-0.928909203257892,0.0062458656958755
VC_RS02175,VC0431; VC_0431,argR,transcriptional regulator ArgR,0.647453047571664,0.140381198225741
VC_RS02180,VC0432; VC_0432,mdh,malate dehydrogenase,-0.221757550511416,0.372465291070305
VC_RS02185,VC0433; VC_0433,,basic amino acid/polyamine antiporter,-1.01827499669972,3.1861915730453e-06
VC_RS02190,VC0434; VC_0434,ispB,octaprenyl diphosphate synthase,0.112120702127639,0.82281980287884
VC_RS02195,VC0435; VC_0435,rplU,50S ribosomal protein L21,-2.56685020923357,1.10668205613493e-07
VC_RS02200,VC0436; VC_0436,rpmA,50S ribosomal protein L27,-2.43931273564764,6.80416202972739e-08
VC_RS02205,VC0437; VC_0437,cgtA,Obg family GTPase CgtA,-1.48235329362528,9.25485742755911e-06
VC_RS02210,VC0438; VC_0438,,threonine/serine exporter family protein,0.61956641097205,0.081871015568351
VC_RS02215,VC0439; VC_0439,,threonine/serine exporter family protein,0.811920014117031,0.0207391993522823
VC_RS02220,VC0440; VC_0440,folA,type 3 dihydrofolate reductase,0.469257607437755,0.0792197502443316
VC_RS02225,VC0441; VC_0441,,symmetrical bis(5'-nucleosyl)-tetraphosphatase,1.15731995340685,0.0119004705073886
VC_RS02230,VC0442; VC_0442,apaG,Co2+/Mg2+ efflux protein ApaG,0.330726963111903,0.0776905938749363
VC_RS02235,VC0443; VC_0443,rsmA,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA,0.465053676495881,0.003933451443398
VC_RS02240,VC0444; VC_0444,pdxA,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,1.31577406130324,0.0002627076109582
VC_RS02245,VC0445; VC_0445,surA,peptidylprolyl isomerase SurA,1.25059254435651,2.57555764493875e-05
VC_RS02250,VC0446; VC_0446,lptD,LPS assembly protein LptD,1.40538387077439,0.0429904208294021
VC_RS02255,VC0447; VC_0447,djlA,co-chaperone DjlA,0.0932068207646012,0.561840476035346
VC_RS02285,VC0449; VC_0449,,methyl-accepting chemotaxis protein,-2.16878868535866,2.24925286034072e-06
VC_RS02310,VC0450; VC_0450,mltC,membrane-bound lytic murein transglycosylase MltC,-0.230291512825596,0.0736064436799423
VC_RS02315,VC0451; VC_0451,,oxidative damage protection protein,-0.53655290218986,0.0251669703824781
VC_RS02320,VC0452; VC_0452,mutY,A/G-specific adenine glycosylase,-0.303220468099253,0.330470430187619
VC_RS02325,VC0453; VC_0453,trmB,tRNA (guanosine(46)-N7)-methyltransferase TrmB,-1.14842921442988,6.63875113253453e-05
VC_RS02330,VC0454; VC_0454,glsB,glutaminase B,-0.671400633005647,0.0002137637392409
VC_RS02335,VC0455; VC_0455,hemW,radical SAM family heme chaperone HemW,1.15924916203896,0.0001591678365708
VC_RS02340,VC0456; VC_0456,,XTP/dITP diphosphatase,1.30016126202237,1.47709627516534e-05
VC_RS02345,VC0457; VC_0457,,DUF4426 domain-containing protein,1.27621167701476,0.0019847426437583
VC_RS02350,VC0458; VC_0458,yggU,DUF167 family protein YggU,0.926358337398265,0.0072916460870867
VC_RS02355,VC0459; VC_0459,,YggT family protein,0.799943055082518,0.0015011422353851
VC_RS02360,VC0460; VC_0460,proC,pyrroline-5-carboxylate reductase,1.33698235877795,7.16956267451548e-06
VC_RS02365,VC0461; VC_0461,,YggS family pyridoxal phosphate-dependent enzyme,0.627708788941695,0.0002008759687582
VC_RS02370,VC0462; VC_0462,,type IV pilus twitching motility protein PilT,0.577009870182614,0.005556988488209
VC_RS02375,VC0463; VC_0463,,PilT/PilU family type 4a pilus ATPase,1.04630466468569,3.74379791590553e-05
VC_RS02380,VC0464; VC_0464,,helix-turn-helix transcriptional regulator,-1.20629863244493,2.94362009862266e-07
VC_RS02385,VC0465; VC_0465,tyrS,tyrosine--tRNA ligase,0.750017790260408,0.0215470385503141
VC_RS02390,VC0466; VC_0466,ruvX,Holliday junction resolvase RuvX,1.21532624801547,9.57360168673438e-05
VC_RS02395,VC0467; VC_0467,,YqgE/AlgH family protein,1.99411496640399,1.45565779249177e-06
VC_RS02400,VC0468; VC_0468,gshB,glutathione synthase,2.29940948204708,1.87738227285067e-07
VC_RS02405,VC0469; VC_0469,rsmE,16S rRNA (uracil(1498)-N(3))-methyltransferase,1.48582361369263,3.80784297861936e-06
VC_RS02410,VC0470; VC_0470,xds,extracellular deoxyribonuclease Dns,2.93073808740919,1.207845006093e-08
VC_RS02415,VC0471; VC_0471,,SprT family zinc-dependent metalloprotease,-1.26028953955979,0.0389279558535293
VC_RS02420,VC0472; VC_0472,metK,methionine adenosyltransferase,-1.84832160675928,6.7918506356669e-07
VC_RS02425,VC0473; VC_0473,tkt,transketolase,0.0751577534554747,0.672768451514681
VC_RS02430,VC0474; VC_0474,,LysR family transcriptional regulator,0.0038848514112575,0.989626557116745
VC_RS02435,VC0475; VC_0475,,ligand-gated channel protein,-3.41018660604268,2.02443551108463e-08
VC_RS02440,VC0476; VC_0476,epd,erythrose-4-phosphate dehydrogenase,1.21626876327209,3.36556312225386e-06
VC_RS02445,VC0477; VC_0477,,phosphoglycerate kinase,1.85344017833181,1.09666772068159e-06
VC_RS02450,VC0478; VC_0478,fbaA,class II fructose-bisphosphate aldolase,0.602696761329926,0.0149342198405777
