mutant,plateId,wellId,biomass_t0,biomass_t1,biomass_t2,biomass_t3,biomass_t4,biomass_t5,biomass_t6,biomass_t7,biomass_t8,biomass_t9,biomass_t10,biomass_t11,biomass_t12,biomass_t13,biomass_t14,biomass_t15,biomass_t16,biomass_t17,biomass_t18,biomass_t19,biomass_t20,biomass_t21,biomass_t22,biomass_t23,biomass_t24,biomass_t25,biomass_t26,biomass_t27,biomass_t28,biomass_t29,biomass_t30
flaA,241010_105227_Plate_1,F5,0.0,0.0,1.2119178614431702e-05,3.17197135505457e-05,0.0002142586956325015,0.0035849061109040903,0.02913482676573471,0.1740140070356537,0.7087357152310004,1.6207323182079196,2.629082526576461,2.611206273608449,1.7574264002888924,1.1007703693360456,0.6090873418681026,0.35524812096030434,0.1766896868612125,0.08381789804515474,0.0670293077324763,0.11332573994773736,0.07244566525212975,0.06209111757588346,0.0626493823226131,0.0579038811862281,0.059393131557227155,0.062051918223415554,0.04683012497222075,0.045080532690993505,0.03594075832839006,0.031457644204424644,0.017488332259665364
hapR,241010_105227_Plate_1,F7,0.0,1.921649443800795e-05,2.6003220230639526e-05,2.5473390295870003e-05,4.8958130711057485e-05,6.978718622067256e-05,0.0003322660811092205,0.0015871718434860098,0.00745622791431155,0.028530963864127967,0.12106937427214101,0.41077930641757465,1.0924677760804538,1.9720846866863917,2.192805316725108,2.3714669288379633,2.701928424613897,2.9933663878585266,3.5993798568677864,3.74325660802851,3.5687988245176605,3.377015454207668,3.1833078955310627,2.941128137939568,2.7523635337452625,2.5252273820184756,2.3048286315365685,2.0859591600543603,1.8135617134811468,1.5890109641617312,1.3376191514212212
luxO_D47E,241010_105227_Plate_1,F8,0.0,0.00013514999648790648,0.00017311183474781798,0.0002706373612725673,0.0007549031949921915,0.006965386669096164,0.03464050001065506,0.13764824463838327,0.3489198003431088,0.7562864812487959,0.6239624842789144,0.24461229897601175,0.09331757160471799,0.07337994524310776,0.052360608289442154,0.05868545798434422,0.04793507536190569,0.004108740712902109,6.051329649068397e-06,0.0003483471784172278,0.0,0.0,0.0,0.0,0.0,8.942771099675946e-05,1.1627778276530894e-05,4.2981291468296195e-05,0.0,3.8634149889212834e-05,0.00017058947739721038
rbmB,241010_105227_Plate_1,F9,0.0,0.00015295268462888926,0.0001598105449341731,0.00016792746725405582,0.00023615344734009892,0.0018531778441327254,0.01235044703624693,0.05052964260918252,0.18897841033249763,0.4671917316255352,1.048708073107917,1.5679426664718221,1.845698106906009,1.8711842399674627,1.6818424193894426,1.5071103059508908,1.3675729433052528,1.309452583571298,1.0868838713233862,0.7705884199028219,0.6193569248442151,0.541797661461925,0.47677387135619775,0.4625176833368721,0.4343195160498842,0.4706003244473594,0.477083686281374,0.45018457352404245,0.44260873388238003,0.3589660605674965,0.24726425080099804
vpsL,241010_105227_Plate_1,G10,0.0,0.0034466939183017036,0.0041114545862483195,0.00528128647828809,0.005359088371845345,0.006506616745872277,0.006758113087544283,0.007063936117697481,0.009220430170186724,0.014027531148869916,0.022154562613528692,0.01856689828975083,0.020115514807391016,0.007392118173869368,0.016503780740980467,0.021474586198022123,0.028369717788534577,0.029997088128593773,0.029287167484630682,0.02876439308554438,0.028058786015529802,0.028396587675992443,0.028644899730687946,0.02915089867412705,0.028797123414631826,0.026506923282704178,0.026663472578477353,0.02895490191178754,0.02512777671954805,0.02556698749406997,0.017464149494707516
WT,241010_105227_Plate_1,G11,0.0,4.409220261528394e-05,4.928956633889751e-05,7.541595883451607e-05,0.0007682168236336426,0.008303653257872355,0.055695191551419575,0.2397554287167589,0.668783125811438,0.9909081550727884,0.45401796978340053,0.006995621813005023,9.570224903768533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potD1,241010_105227_Plate_1,G12,0.0,9.930369539742148e-05,7.288686695837954e-05,7.888538308058162e-05,0.0004132253703548418,0.004875095610763652,0.0346882522774218,0.16313754098739922,0.5905676641720504,1.42534728084371,2.2311090508624916,3.211813129093781,4.284274749832391,4.923290871543335,4.728368824449599,4.496700878746488,4.701836800179142,4.740976899522727,4.715467292593741,4.751003116675607,4.6080423144885065,4.589341065423924,4.526786217916671,4.4521814517420895,4.434200201702773,4.381327154203672,4.157153725569798,4.101729583623567,3.8770827987663203,3.5356374724209396,3.0246546457048615
vpvC_W240R,241010_105227_Plate_1,G3,0.0,0.0007304909077740126,0.004934609154567302,0.005217111198272737,0.0051524641002076675,0.005892991657964573,0.007643055155347493,0.014224088341437156,0.03885684132096766,0.11556714653621022,0.3235046707151611,0.8106772380066186,1.8339934079087945,2.6828530649653146,3.1616550918518516,3.6079686173005205,4.080854159534704,4.514455080978747,4.884064500720778,5.3727335772253495,6.315404305497143,6.859357015128322,7.147107173593994,7.386202224233939,7.52888227629025,7.658516475675494,7.719055646922158,7.814734060955885,7.673140828903253,7.9136419708961805,8.000706211193291
flaA,241010_105227_Plate_1,G5,0.0,4.9142839285074996e-05,4.668371290961215e-05,7.362933669444713e-05,0.00038339770202289555,0.0007116790439604249,0.0032096746664491676,0.019213104437024228,0.1031005767517271,0.40882569212015024,1.128656120178065,2.2210636399774706,3.1798907424384573,3.273001610254647,2.7040292354424946,2.141644657767891,1.554335380416295,1.1413941374865733,0.6896892464963063,0.6400776956035285,0.6448052723354223,0.6579934395082314,0.6166330868077986,0.5255969477451687,0.5151770250134553,0.4805479877403937,0.4086966861643878,0.37541609217076505,0.3120156169768143,0.2620074446629662,0.2563674032551642
hapR,241010_105227_Plate_1,G7,0.0,1.614958616197118e-05,7.600549398290222e-05,9.636886674937461e-05,0.00010233851202082364,0.0002028360107435578,0.0010038682378432503,0.0036645502683614935,0.013812444313916416,0.04620343289847348,0.17435987541378561,0.5429205951079626,1.2664937340566438,2.055303626597589,2.1906489978906607,2.478732204391429,2.8089736075803144,3.1542431011431176,3.74653666303438,3.8859492998596465,3.6643456243881225,3.442752649255075,3.2351545130617656,2.9855836972986824,2.8085577656762557,2.572030194376734,2.3136699868344737,2.0883243361204533,1.8719643615195458,1.6741685378964855,1.4814966382302153
luxO_D47E,241010_105227_Plate_1,G8,0.0,-1.2070971583279692e-05,0.00031603293867916765,0.0001632583745596499,0.0002880652165567034,0.0006766487439944785,0.0030851329587764376,0.012402219955196374,0.052916209989433347,0.1774252548789625,0.42249854449969476,0.7749669315304637,0.6307395436532743,0.4160935225187543,0.30644187085358837,0.2747814819858722,0.27299711360459494,0.29714032074863694,0.2928537718424926,0.10642198856581057,0.04645946926000702,0.04260548889327507,0.052748204643778315,0.05721711741227139,0.0752233059279506,0.08494979322466689,0.08529537403120226,0.0796066393956187,0.07233423460231568,0.08087113183199457,0.07765794725389362
rbmB,241010_105227_Plate_1,G9,0.0,1.3655112555892114e-05,1.587310546623517e-05,2.7766266181188038e-05,0.0002508168233647408,0.0036437704785477684,0.02386926042221153,0.11205952208178206,0.36488064590977015,0.8583035417263496,1.4610744403529659,1.6325082413331213,1.4924883602992893,1.3818041259711,1.099510872620196,0.6405508177569971,0.8134544439811888,0.5937656609572257,0.3825521278378912,0.24971096344628532,0.21009634421751652,0.17298738981133138,0.1643893267718338,0.15719845187001338,0.1682207100300159,0.1641772995649135,0.1757859897751439,0.13992748361108362,0.09902764004013993,0.07281478680331435,0.045922956963858654
vpsL,241010_105227_Plate_1,H10,0.0,3.783482992358851e-05,0.020502846328349877,0.020070277120166357,0.019562245112416634,0.023167053384747994,0.02437205929567488,0.024608108762475833,0.02813263306398598,0.034203244054218644,0.040177356716981784,0.04330056816777067,0.04764148281863161,0.050690791044187306,0.0035292646852096614,0.05069728079947356,0.03320793200765289,0.0,0.0,0.0,0.0,0.0,0.04682542752362937,0.0035309668415528777,0.04979690750604431,0.0,0.0,0.0,0.0,0.0,0.0
WT,241010_105227_Plate_1,H11,0.0,4.330514991895226e-06,8.609236199180977e-06,1.8522772768956613e-05,0.0001546111969665432,0.0019884228997525764,0.010209849674107468,0.05560255002719983,0.23875801004105554,0.567609619830001,1.1537307583479657,1.1741821146475646,0.32706845857117,0.0316210276726288,0.000498169418835289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potD1,241010_105227_Plate_1,H12,0.0,1.6887635320705478e-05,2.300542677836752e-05,0.00018622305979926654,0.00028273778553750475,0.000924695497172871,0.0071167349315983995,0.03571594889838796,0.17724459303920273,0.577444702186835,1.3301664325491591,2.088402181082873,2.8080918328127007,4.006245715118772,4.810138537268328,4.924628815115644,4.403431378412378,5.000775767573211,5.046795248277843,4.998328332655077,4.844352200777138,4.76620896642247,4.6222296257665985,4.459588092281586,4.355741574871498,4.256143894362135,4.117084301829491,4.060147399531084,4.065344420175095,3.9023656922738286,3.782524710171127
vpvC_W240R,241010_105227_Plate_1,H3,0.0,4.9462630938338666e-05,5.1152088654867905e-05,4.882247717001628e-05,0.0001310074942007962,0.0011186779207941022,0.008911885241433458,0.040960768623146696,0.16715135164118985,0.4862769489609389,1.351074760178838,2.0972940286029664,2.7632739332419116,3.1561725059247374,3.62213051527473,4.0808506819247,4.471274199440697,4.806626151163278,5.81438603523347,6.394231625866065,6.742756095516432,6.971762332023408,7.075523915496835,7.1573019210778845,7.290792656204443,7.327880698136617,7.358936424252426,7.429808109840869,7.509006665077825,7.543503218785119,7.626916369839672
flaA,241010_105227_Plate_1,H5,0.0,4.5194754791607737e-05,3.4618758260412256e-05,4.303789559006797e-05,5.993671543956646e-05,0.0002776403114798867,0.002019141364575015,0.0124158488425602,0.07367005817006336,0.2919970224914915,0.8929523411870358,1.9714885440789958,2.8657364287471254,2.8607649177365153,1.868571083557167,1.0042898311792412,0.586544704728862,0.31252812975130123,0.17954138056700525,0.22619758491270664,0.32299575592948704,0.32826141924482766,0.29779222549492046,0.27393115283795727,0.2668084591553695,0.21906958118714975,0.2223656867007353,0.20226009177588355,0.1749203992694762,0.14836249355532757,0.14087403555275235
hapR,241010_105227_Plate_1,H7,0.0,0.00011858123125381335,9.08789711535385e-05,0.000101370619591605,7.976410156401819e-05,0.0001428986867222405,0.0004631567476769833,0.002071760212158175,0.008503368387832598,0.03170465483045289,0.12006912000674122,0.4151266198708448,1.0693908911041947,1.8654799564025297,2.2880319758437633,2.5951996372808184,3.0176193069105146,3.4403801835833945,4.279830163614654,4.622365653819488,4.580725286636536,4.385251837725661,4.153868721657383,3.9593307498378527,3.7705411336023573,3.5663889076613104,3.371240147146095,3.1747097054250455,2.844665589726828,2.5532351835962475,2.24962538470277
luxO_D47E,241010_105227_Plate_1,H8,0.0,0.0,4.222058902423509e-06,7.877662082767521e-06,9.532458059114229e-05,0.0013296895987157812,0.007938980372409537,0.038109135106757924,0.15362634450083865,0.39522328809405316,0.8842870064570761,0.8324036733899741,0.5056665641751651,0.32218832845115297,0.25604962326553415,0.2366086129880611,0.2597371672237403,0.25624901069762857,0.03624878964089643,0.02643510929855861,0.025320582774707976,0.021386896255432573,0.01410317719173253,0.009535959076109646,0.009787469194467442,0.007358159312170539,0.005034164568739682,0.005995475888532317,0.01030538095848714,0.004913896375623289,0.0039809448985443155
rbmB,241010_105227_Plate_1,H9,0.0,8.74535788003055e-06,1.3365349396250469e-05,0.0038505714395245466,0.004703359190835946,0.011578648341185254,0.050191870374650685,0.20894843196884674,0.6212255383278635,1.282645359970637,2.0604191909149447,2.4537731967541947,2.3748235581410593,2.2960899994880415,1.6055974919576959,1.7353697257092928,1.6208845973998693,1.3085126257132158,1.1445125505043263,0.9732076217257025,0.8873283770377954,0.8529964079116993,0.7300278506264236,0.6667787517833635,0.6437284838990663,0.6075799316851658,0.599708160807501,0.5219330849735544,0.4385940538260882,0.3124375313229594,0.2481500783218102
hapR,241010_111308_Plate_1,A1,0.0,0.0007389833985990122,0.0009164163777848127,0.0008101622842174165,0.0008882958882674558,0.0017591518298682965,0.0034862796198657383,0.009556481656537235,0.031989642964049214,0.11141864537184133,0.3747477022155155,0.9477473032308243,1.6921614245538954,2.3323801974325304,2.552994626611863,2.897537299683621,3.385769668624102,4.399296366362202,4.580232669803905,4.61925988057656,4.566735262849113,4.417971800860208,4.18031995837234,4.0014116365804755,3.8442841881439676,3.639967243867492,3.494043049816325,3.276905762502184,3.0526855198874743,2.8854049884100217,2.6075443502731837
flaA,241010_111308_Plate_1,A11,0.0,3.330865228742271e-05,6.19234205337308e-06,9.50662409817516e-05,0.0003060159706313606,0.0012064292565756628,0.008675345565376035,0.04911759384275216,0.22268758632067892,0.774059877213198,1.7988741613792585,2.8201297135992403,3.533663059340601,3.614920225946285,2.97397249250891,2.2595744256643826,1.5809443133695553,1.1007013521528695,1.0519657911572164,1.324961654159752,1.480882305047409,1.48650774049319,1.4136259963218563,1.2945427988146674,1.2294601969735863,1.1051971662410647,1.014337582763304,0.884281087832356,0.7990109933508055,0.7411566039051178,0.6355979654616063
luxO_D47E,241010_111308_Plate_1,A2,0.0,0.0001709900780066518,0.00024364017991309472,0.00019051820241475012,0.00017893663756255875,0.0003868453912064298,0.001126939451500789,0.0038408568028526937,0.01118886109254594,0.03595251198143581,0.11365903542815889,0.3542147758981647,0.7580210061159053,1.4065601615628502,1.501001348960184,1.0801240662448204,0.8873458988420513,0.8115302556145759,0.8126096522584356,0.8789241305666725,0.953450851147487,0.5826304540368876,0.388356345876487,0.3729887672012556,0.3569408877565076,0.3467002625713982,0.33767780404477116,0.33770743060692915,0.33013760990566005,0.31383967692612935,0.2884954370405912
rbmB,241010_111308_Plate_1,A3,0.0,0.0001071777334093011,0.00021605880688676293,0.00021283695503449565,0.0001510230390896531,0.0005771454270950586,0.0027470544270557055,0.010218464784123702,0.03610224649914149,0.11561602033220357,0.3408328189078269,0.7028001706007351,1.3263991108798958,1.7494644790595597,1.865620197713693,1.8808188916092008,1.814529759727731,1.4488741150529234,1.7157293881891293,1.678269910757575,1.5516143512187286,1.3467647975945638,1.257426668493991,1.251962206265172,1.187577734632595,1.1325069044874483,1.1122664117329601,1.0590417243606602,1.0420642998247103,1.021308251386981,0.9411419174119036
vpsL,241010_111308_Plate_1,A4,0.0,0.0001347117306870263,0.00014739952996951986,0.00020828864241064806,0.00016401646010218225,0.0002599303217086718,0.00019229916006313784,0.00017508757868275502,0.00022070019239222514,0.0006136289667804021,0.00157410739897684,0.004780370195625524,0.003999307281264757,0.003571571950988186,0.0011875763970902854,0.0007332768746507107,0.0005570235074663179,0.0003819316620235952,0.00035376027902135734,0.0003773668173768007,0.00033411009718979504,0.00031470484610596954,0.00029103456048404987,0.0003103242345369015,0.0003534139224402824,0.0003967520588276744,0.0004517619104189258,0.0003893487621439524,0.00032890486403600283,0.0002869487833662904,0.00035178365899620753
WT,241010_111308_Plate_1,A5,0.0,0.0001876332440317173,0.0003112110250881766,0.000335039702470401,0.0002844516453759306,0.00046816894672465183,0.0010517714462596295,0.005099035638264497,0.029601917940929406,0.11540097027966359,0.33858646341280846,0.7589752422381427,0.9551755450786207,0.3238231729776383,0.012752316304569002,0.000997958975919369,0.00060127221590725,0.0006671512573165916,0.0006190299626266297,0.0005335434537993833,0.0005811281599532852,0.0006245869827832738,0.0005800028856082056,0.0005581604184294912,0.0005244959497930087,0.0006362344349696369,0.000600893022662474,0.0006441675321621975,0.0006223799042181773,0.0005608018972981931,0.000587670815037885
potD1,241010_111308_Plate_1,A6,0.0,2.8184852053295686e-05,3.2003328028190045e-05,4.7727468732318705e-05,5.781621331308665e-05,0.0007507338081046579,0.004567898255887323,0.022575380174979932,0.09770180791344509,0.3520834891680425,0.9594094683825932,1.8022901106837856,2.620950403088229,3.763058654413906,4.783333854998055,5.348433777315409,4.987014463520731,5.496668241320861,5.6233051421444875,5.572748985434101,5.470388544407112,5.419902006773941,5.3768879836390155,5.3570722943220614,5.358701086469596,5.2927719541007585,5.255802953434141,5.158696712984898,5.098551046685723,4.995103919409286,4.880417022842457
vpvC_W240R,241010_111308_Plate_1,A9,0.0,4.380509915852497e-05,5.056378404540661e-05,6.611454917150714e-05,0.00013442352375786192,0.0015870198986796375,0.010478590681268886,0.04516312927246803,0.18111506597138338,0.5416092017505001,1.3208434951426766,2.416139638191044,3.407885462573786,3.750187083505783,4.082173578146024,4.4524275595270595,4.758876559481158,5.009460429789544,5.241253836961297,6.221590425443019,6.910418361569049,7.314195633995786,7.570754305801226,7.723392627861085,7.937418122991906,7.948809970842902,8.043635969162711,8.12946177903535,8.198507318108474,8.240050445965517,8.350196653899664
hapR,241010_111308_Plate_1,B1,0.0,0.0019677891695590614,0.0019531016843342885,0.0023291884870962104,0.0019974686983925062,0.002184759665347193,0.0035317315144912853,0.008731904210709282,0.03149172478247365,0.11076755652636668,0.3855030337444997,1.0048341440221393,1.8219370690383818,2.5689570571661613,2.7660388338272335,3.163857355264634,3.6089307783609423,4.391814823453368,4.609575004221096,4.600318943930094,4.465829733469407,4.207710551051339,3.9490726028484873,3.740143077040187,3.5728059675230375,3.3021953437212397,3.0697252738950525,2.7601393359622124,2.5414327102562,2.290567287291639,2.0495916521643758
flaA,241010_111308_Plate_1,B11,0.0,0.0003343019810095325,0.0003871358786452321,0.0006253489137599464,0.0003780850240953719,0.0010673025862961922,0.0030715431945251663,0.012563326926389564,0.05045626905070394,0.22239657055266435,0.7643976721998818,1.7005580470338535,2.6504089699321254,2.724451500196859,2.0435699698093712,1.5210224847758949,1.1009943407957907,0.7926473014272323,0.515959286633234,0.6668475683351934,0.7559205965500005,0.8081778395697555,0.7805973158827905,0.7397143320326593,0.7011139310110027,0.6281817949331543,0.5934970824614548,0.5349001564025841,0.4917816043361617,0.4538714219602475,0.42653371570417
luxO_D47E,241010_111308_Plate_1,B2,0.0,0.00031130621797435196,0.00027512844046098645,0.00038355677592977807,0.0003476111623228041,0.0004939120818531866,0.0009572669596724933,0.0028562005546049524,0.009021670045435547,0.028432296043032247,0.09414983055603006,0.2971971261705263,0.6754399401321635,0.9358660152101828,0.6448172433390933,0.44073152000168087,0.35429280142879616,0.34135302255059413,0.3649932535968167,0.413646395235351,0.4216615707117413,0.18412594058744344,0.116637855842769,0.0966503391530101,0.09917801992201,0.09453722962287556,0.11461219482883712,0.13312664942217023,0.12981977000528072,0.11958375934113948,0.11480576395188467
rbmB,241010_111308_Plate_1,B3,0.0,0.00012127370392306943,0.00012279069759665452,0.00015493966391922704,0.00031142285166375043,0.0021070064583300083,0.011819772443508883,0.049751487244294394,0.19088507689485457,0.5064074288604612,1.0249917760305467,1.6864326639646965,2.0513092571212685,2.0603723100569926,1.8359029501871171,1.6513814983387203,1.4640359596578014,1.653051821174968,1.4526849068472492,1.2392189056645413,1.0314571211696506,0.9274383951871995,0.8631040145141174,0.7903848486105175,0.771942882122654,0.7752446053139399,0.7319636756111302,0.7199228522315093,0.7011235278770743,0.6215202657757873,0.578084849936217
vpsL,241010_111308_Plate_1,B4,0.0,6.522971811971562e-05,6.58958476284619e-05,8.088433337459047e-05,5.075754042437751e-05,0.00013555093817063684,0.00010393385223519447,0.0002692207167107611,0.002082826569088125,0.009156961112510846,0.003776025592088705,0.001766099894026941,0.00040701562955110525,0.0008032778201955946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
